IdNalazistaLit;OpisNalazista;OznKoord;NazKlase;OznKoord;HTRS96_X;HTRS96_Y;Nesigurnost
183570;Sjeverni Dilj - Levanjska Varoš (Dilj gora, Slavonija);xy.97326;Quercus petraea (Mattuschka) Liebl.;xy.97326;628967.8503;5009635.4842;25.0000
183559;Stupničko brdo - Cerje (Dilj gora, Slavonija);xy.97315;Quercus petraea (Mattuschka) Liebl.;xy.97315;600488.0451;5004687.8248;25.0000
183560;Stupničko brdo - Cerje (Dilj gora, Slavonija);xy.97316;Quercus petraea (Mattuschka) Liebl.;xy.97316;601979.1085;5002984.6228;25.0000
183561;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97317;Quercus petraea (Mattuschka) Liebl.;xy.97317;621027.1381;5017459.4509;25.0000
183562;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97318;Quercus petraea (Mattuschka) Liebl.;xy.97318;620875.2921;5017942.1083;25.0000
183563;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97319;Quercus petraea (Mattuschka) Liebl.;xy.97319;620524.8385;5018039.6028;25.0000
183564;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97320;Quercus petraea (Mattuschka) Liebl.;xy.97320;620321.0024;5018578.2102;25.0000
183553;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97309;Quercus petraea (Mattuschka) Liebl.;xy.97309;611299.1494;5005290.6553;25.0000
183554;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97310;Quercus petraea (Mattuschka) Liebl.;xy.97310;611460.4619;5007037.0810;25.0000
183555;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97311;Quercus petraea (Mattuschka) Liebl.;xy.97311;611709.4126;5004017.4483;25.0000
183556;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97312;Quercus petraea (Mattuschka) Liebl.;xy.97312;609935.1285;5005960.7971;25.0000
183557;Stupničko brdo - Cerje (Dilj gora, Slavonija);xy.97313;Quercus petraea (Mattuschka) Liebl.;xy.97313;604206.7895;5004053.8936;25.0000
183558;Stupničko brdo - Cerje (Dilj gora, Slavonija);xy.97314;Quercus petraea (Mattuschka) Liebl.;xy.97314;600114.7048;5005856.4180;25.0000
183547;Južni Dilj (Dilj gora, Slavonija);xy.97303;Quercus petraea (Mattuschka) Liebl.;xy.97303;614539.4611;5003209.1156;25.0000
183548;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97304;Quercus petraea (Mattuschka) Liebl.;xy.97304;611431.2529;5010754.4018;25.0000
183549;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97305;Quercus petraea (Mattuschka) Liebl.;xy.97305;611333.2162;5010547.2940;25.0000
183550;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97306;Quercus petraea (Mattuschka) Liebl.;xy.97306;611716.2565;5012723.4503;25.0000
183551;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97307;Quercus petraea (Mattuschka) Liebl.;xy.97307;611440.6058;5010681.2518;25.0000
183552;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97308;Quercus petraea (Mattuschka) Liebl.;xy.97308;619644.5395;5016657.4885;25.0000
183541;Južni Dilj (Dilj gora, Slavonija);xy.97297;Quercus petraea (Mattuschka) Liebl.;xy.97297;623267.4158;5005730.9704;25.0000
183542;Južni Dilj (Dilj gora, Slavonija);xy.97298;Quercus petraea (Mattuschka) Liebl.;xy.97298;623284.9152;5006562.3427;25.0000
183543;Dilj gora, privatna šuma (Slavonija);xy.97299;Quercus petraea (Mattuschka) Liebl.;xy.97299;618114.8949;5003091.7010;25.0000
183544;Dilj gora, privatna šuma (Slavonija);xy.97300;Quercus petraea (Mattuschka) Liebl.;xy.97300;618034.2672;5003291.1300;25.0000
183545;Južni Dilj (Dilj gora, Slavonija);xy.97301;Quercus petraea (Mattuschka) Liebl.;xy.97301;617764.7529;5003495.0686;25.0000
183546;Južni Dilj (Dilj gora, Slavonija);xy.97302;Quercus petraea (Mattuschka) Liebl.;xy.97302;616763.1064;5003263.7667;25.0000
183535;Južni Dilj (Dilj gora, Slavonija);xy.97291;Quercus petraea (Mattuschka) Liebl.;xy.97291;615477.2020;5011492.8632;25.0000
183536;Južni Dilj (Dilj gora, Slavonija);xy.97292;Quercus petraea (Mattuschka) Liebl.;xy.97292;619686.6884;5007418.9574;25.0000
183537;Južni Dilj (Dilj gora, Slavonija);xy.97293;Quercus petraea (Mattuschka) Liebl.;xy.97293;619867.1030;5007386.6133;25.0000
183538;Južni Dilj (Dilj gora, Slavonija);xy.97294;Quercus petraea (Mattuschka) Liebl.;xy.97294;621434.8047;5010106.4815;25.0000
183539;Južni Dilj (Dilj gora, Slavonija);xy.97295;Quercus petraea (Mattuschka) Liebl.;xy.97295;623978.2519;5005646.7830;25.0000
183540;Južni Dilj (Dilj gora, Slavonija);xy.97296;Quercus petraea (Mattuschka) Liebl.;xy.97296;623550.9724;5006007.5968;25.0000
183529;Južni Dilj (Dilj gora, Slavonija);xy.97285;Quercus petraea (Mattuschka) Liebl.;xy.97285;614894.3410;5008136.8472;25.0000
183530;Južni Dilj (Dilj gora, Slavonija);xy.97286;Quercus petraea (Mattuschka) Liebl.;xy.97286;614948.4615;5008395.7527;25.0000
183531;Južni Dilj (Dilj gora, Slavonija);xy.97287;Quercus petraea (Mattuschka) Liebl.;xy.97287;615168.3044;5008767.5370;25.0000
183532;Južni Dilj (Dilj gora, Slavonija);xy.97288;Quercus petraea (Mattuschka) Liebl.;xy.97288;615593.2362;5009552.3647;25.0000
183533;Južni Dilj (Dilj gora, Slavonija);xy.97289;Quercus petraea (Mattuschka) Liebl.;xy.97289;614889.1235;5009920.3400;25.0000
183534;Južni Dilj (Dilj gora, Slavonija);xy.97290;Quercus petraea (Mattuschka) Liebl.;xy.97290;615192.1765;5010007.6717;25.0000
184875;Sjeverni Dilj Pleternički (Pleternica, Dilj gora, Slavonija);xy.97279;Quercus petraea (Mattuschka) Liebl.;xy.97279;605897.9905;5009530.7436;25.0000
184876;Sjeverni Dilj Pleternički (Pleternica, Dilj gora, Slavonija);xy.97280;Quercus petraea (Mattuschka) Liebl.;xy.97280;606049.6741;5009538.9192;25.0000
184877;Sjeverni Dilj Pleternički (Pleternica, Dilj gora, Slavonija);xy.97281;Quercus petraea (Mattuschka) Liebl.;xy.97281;606102.7614;5010819.5305;25.0000
184878;Sjeverni Dilj Pleternički (Pleternica, Dilj gora, Slavonija);xy.97282;Quercus petraea (Mattuschka) Liebl.;xy.97282;605713.3651;5010272.9466;25.0000
184879;Sjeverni Dilj Pleternički (Pleternica, Dilj gora, Slavonija);xy.97283;Quercus petraea (Mattuschka) Liebl.;xy.97283;605646.3083;5010226.2088;25.0000
184880;Južni Dilj (Dilj gora, Slavonija);xy.97284;Quercus petraea (Mattuschka) Liebl.;xy.97284;614564.0833;5012731.4389;25.0000
184869;Kujnjak - Rakovac - Mačkovac (Dilj gora, Slavonija);xy.97273;Quercus petraea (Mattuschka) Liebl.;xy.97273;639522.4855;5011395.3588;25.0000
184870;Kujnjak - Rakovac - Mačkovac (Dilj gora, Slavonija);xy.97274;Quercus petraea (Mattuschka) Liebl.;xy.97274;632720.2583;5011609.8899;25.0000
184871;Kujnjak - Rakovac - Mačkovac (Dilj gora, Slavonija);xy.97275;Quercus petraea (Mattuschka) Liebl.;xy.97275;637354.3341;5012269.3644;25.0000
184872;Kujnjak - Rakovac - Mačkovac (Dilj gora, Slavonija);xy.97276;Quercus petraea (Mattuschka) Liebl.;xy.97276;637351.3984;5012212.4421;25.0000
184873;Kujnjak - Rakovac - Mačkovac (Dilj gora, Slavonija);xy.97277;Quercus petraea (Mattuschka) Liebl.;xy.97277;636933.3386;5012345.1714;25.0000
184874;Kujnjak - Rakovac - Mačkovac (Dilj gora, Slavonija);xy.97278;Quercus petraea (Mattuschka) Liebl.;xy.97278;636802.9448;5012319.6092;25.0000
184863;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97267;Quercus petraea (Mattuschka) Liebl.;xy.97267;623819.5628;5011489.6026;25.0000
184864;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97268;Quercus petraea (Mattuschka) Liebl.;xy.97268;622101.9711;5014620.4459;25.0000
184865;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97269;Quercus petraea (Mattuschka) Liebl.;xy.97269;623968.9214;5014948.5622;25.0000
184866;Kujnjak - Rakovac - Mačkovac (Dilj gora, Slavonija);xy.97270;Quercus petraea (Mattuschka) Liebl.;xy.97270;638511.4660;5012039.9159;25.0000
184867;Kujnjak - Rakovac - Mačkovac (Dilj gora, Slavonija);xy.97271;Quercus petraea (Mattuschka) Liebl.;xy.97271;638778.3409;5011335.2350;25.0000
184868;Kujnjak - Rakovac - Mačkovac (Dilj gora, Slavonija);xy.97272;Quercus petraea (Mattuschka) Liebl.;xy.97272;639115.6539;5010764.1896;25.0000
183328;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97261;Quercus petraea (Mattuschka) Liebl.;xy.97261;615326.0393;5013066.1422;25.0000
183329;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97262;Quercus petraea (Mattuschka) Liebl.;xy.97262;615437.9227;5013066.0595;25.0000
183330;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97263;Quercus petraea (Mattuschka) Liebl.;xy.97263;615707.1854;5013144.0206;25.0000
183331;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97264;Quercus petraea (Mattuschka) Liebl.;xy.97264;615293.2826;5018363.9564;25.0000
184861;Breznica (Dilj gora, Slavonija);xy.97265;Quercus petraea (Mattuschka) Liebl.;xy.97265;633453.3145;5015374.7698;25.0000
184862;Breznica (Dilj gora, Slavonija);xy.97266;Quercus petraea (Mattuschka) Liebl.;xy.97266;633272.6708;5015258.1798;25.0000
183322;Sjeverni Dilj - Levanjska Varoš (Dilj gora, Slavonija);xy.97255;Quercus petraea (Mattuschka) Liebl.;xy.97255;625839.2185;5009840.6231;25.0000
183323;Breznica (Dilj gora, Slavonija);xy.97256;Quercus petraea (Mattuschka) Liebl.;xy.97256;626436.0625;5009762.5464;25.0000
183324;Breznica (Dilj gora, Slavonija);xy.97257;Quercus petraea (Mattuschka) Liebl.;xy.97257;627242.4252;5017153.7788;25.0000
183325;Breznica (Dilj gora, Slavonija);xy.97258;Quercus petraea (Mattuschka) Liebl.;xy.97258;626912.1802;5018042.6000;25.0000
183326;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97259;Quercus petraea (Mattuschka) Liebl.;xy.97259;627595.5618;5016108.5915;25.0000
183327;Južni Dilj (Dilj gora, Slavonija);xy.97260;Quercus petraea (Mattuschka) Liebl.;xy.97260;615093.4589;5013271.4021;25.0000
183316;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97249;Quercus petraea (Mattuschka) Liebl.;xy.97249;619170.7713;5017582.9891;25.0000
183317;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97250;Quercus petraea (Mattuschka) Liebl.;xy.97250;614472.8061;5018275.2720;25.0000
183318;Breznica (Dilj gora, Slavonija);xy.97251;Quercus petraea (Mattuschka) Liebl.;xy.97251;632242.6373;5013867.9031;25.0000
183319;Breznica (Dilj gora, Slavonija);xy.97252;Quercus petraea (Mattuschka) Liebl.;xy.97252;632480.4724;5014078.3927;25.0000
183320;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97253;Quercus petraea (Mattuschka) Liebl.;xy.97253;617909.1117;5013291.9791;25.0000
183321;Sjeverni Dilj - Levanjska Varoš (Dilj gora, Slavonija);xy.97254;Quercus petraea (Mattuschka) Liebl.;xy.97254;625299.3995;5010021.6010;25.0000
183310;Sjeverni Dilj Pleternički (Pleternica, Dilj gora, Slavonija);xy.97243;Quercus petraea (Mattuschka) Liebl.;xy.97243;614172.1016;5013074.6199;25.0000
183311;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97244;Quercus petraea (Mattuschka) Liebl.;xy.97244;617271.1060;5013542.7698;25.0000
183312;Južni Dilj (Dilj gora, Slavonija);xy.97245;Quercus petraea (Mattuschka) Liebl.;xy.97245;617936.6143;5012458.7563;25.0000
183313;Južni Dilj (Dilj gora, Slavonija);xy.97246;Quercus petraea (Mattuschka) Liebl.;xy.97246;619759.4834;5007479.5821;25.0000
183314;Južni Dilj (Dilj gora, Slavonija);xy.97247;Quercus petraea (Mattuschka) Liebl.;xy.97247;622890.4164;5007040.5061;25.0000
183315;Stupničko brdo - Cerje (Dilj gora, Slavonija);xy.97248;Quercus petraea (Mattuschka) Liebl.;xy.97248;604292.6935;5004215.2470;25.0000
182856;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97223;Quercus petraea (Mattuschka) Liebl.;xy.97223;623847.6593;5015344.6763;25.0000
182857;Kujnjak - Rakovac - Mačkovac (Dilj gora, Slavonija);xy.97224;Quercus petraea (Mattuschka) Liebl.;xy.97224;638308.3478;5012110.6684;25.0000
182858;Kujnjak - Rakovac - Mačkovac (Dilj gora, Slavonija);xy.97225;Quercus petraea (Mattuschka) Liebl.;xy.97225;639675.9525;5011469.4717;25.0000
182859;Kujnjak - Rakovac - Mačkovac (Dilj gora, Slavonija);xy.97226;Quercus petraea (Mattuschka) Liebl.;xy.97226;634136.5911;5012803.0563;25.0000
182860;Sjeverni Dilj Pleternički (Pleternica, Dilj gora, Slavonija);xy.97228;Quercus petraea (Mattuschka) Liebl.;xy.97228;606536.4988;5012686.8732;25.0000
183309;Sjeverni Dilj Pleternički (Pleternica, Dilj gora, Slavonija);xy.97242;Quercus petraea (Mattuschka) Liebl.;xy.97242;614648.4148;5013030.7681;25.0000
182850;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97217;Quercus petraea (Mattuschka) Liebl.;xy.97217;614096.7562;5015511.2045;25.0000
182851;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97218;Quercus petraea (Mattuschka) Liebl.;xy.97218;622956.1362;5011667.6082;25.0000
182852;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97219;Quercus petraea (Mattuschka) Liebl.;xy.97219;623101.6884;5011629.9128;25.0000
182853;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97220;Quercus petraea (Mattuschka) Liebl.;xy.97220;623744.4035;5011877.8601;25.0000
182854;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97221;Quercus petraea (Mattuschka) Liebl.;xy.97221;622998.1528;5015633.3923;25.0000
182855;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97222;Quercus petraea (Mattuschka) Liebl.;xy.97222;624165.7383;5015483.7019;25.0000
182043;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97187;Quercus petraea (Mattuschka) Liebl.;xy.97187;615129.5201;5013480.6599;25.0000
182845;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97212;Quercus petraea (Mattuschka) Liebl.;xy.97212;615535.2202;5013098.2373;25.0000
182846;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97213;Quercus petraea (Mattuschka) Liebl.;xy.97213;615613.4255;5013404.6772;25.0000
182847;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97214;Quercus petraea (Mattuschka) Liebl.;xy.97214;617401.9836;5013005.5188;25.0000
182848;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97215;Quercus petraea (Mattuschka) Liebl.;xy.97215;616459.2315;5013099.0363;25.0000
182849;Breznica (Dilj gora, Slavonija);xy.97216;Quercus petraea (Mattuschka) Liebl.;xy.97216;632843.5205;5015611.0350;25.0000
182037;Sjeverni Dilj Pleternički (Pleternica, Dilj gora, Slavonija);xy.97178;Quercus petraea (Mattuschka) Liebl.;xy.97178;609620.6507;5015075.6973;25.0000
182038;Sjeverni Dilj - Levanjska Varoš (Dilj gora, Slavonija);xy.97179;Quercus petraea (Mattuschka) Liebl.;xy.97179;627319.8632;5009671.1354;25.0000
182039;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97181;Quercus petraea (Mattuschka) Liebl.;xy.97181;625285.8307;5013915.4189;25.0000
182040;Breznica (Dilj gora, Slavonija);xy.97182;Quercus petraea (Mattuschka) Liebl.;xy.97182;631863.9556;5013924.9322;25.0000
182041;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97184;Quercus petraea (Mattuschka) Liebl.;xy.97184;615981.0537;5013081.9436;25.0000
182042;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97186;Quercus petraea (Mattuschka) Liebl.;xy.97186;615313.3025;5013589.2017;25.0000
182031;Južni Dilj (Dilj gora, Slavonija);xy.97171;Quercus petraea (Mattuschka) Liebl.;xy.97171;613631.6399;5006903.7479;25.0000
182032;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97172;Quercus petraea (Mattuschka) Liebl.;xy.97172;612846.4760;5004755.0660;25.0000
182033;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97173;Quercus petraea (Mattuschka) Liebl.;xy.97173;612719.4219;5004926.3709;25.0000
182034;Stupničko brdo - Cerje (Dilj gora, Slavonija);xy.97174;Quercus petraea (Mattuschka) Liebl.;xy.97174;600631.2401;5004830.1206;25.0000
182035;Stupničko brdo - Cerje (Dilj gora, Slavonija);xy.97175;Quercus petraea (Mattuschka) Liebl.;xy.97175;601992.1502;5003035.3651;25.0000
182036;Stupničko brdo - Cerje (Dilj gora, Slavonija);xy.97176;Quercus petraea (Mattuschka) Liebl.;xy.97176;602023.0068;5003148.7574;25.0000
182025;Kujnjak - Rakovac - Mačkovac (Dilj gora, Slavonija);xy.97163;Quercus petraea (Mattuschka) Liebl.;xy.97163;637621.5197;5011118.8554;25.0000
182026;Južni Dilj (Dilj gora, Slavonija);xy.97164;Quercus petraea (Mattuschka) Liebl.;xy.97164;615169.2526;5010487.9353;25.0000
182027;Južni Dilj (Dilj gora, Slavonija);xy.97165;Quercus petraea (Mattuschka) Liebl.;xy.97165;615314.0799;5009576.5501;25.0000
182028;Južni Dilj (Dilj gora, Slavonija);xy.97166;Quercus petraea (Mattuschka) Liebl.;xy.97166;615175.9794;5011253.5503;25.0000
182029;Južni Dilj (Dilj gora, Slavonija);xy.97168;Quercus petraea (Mattuschka) Liebl.;xy.97168;618328.5694;5012385.4860;25.0000
182030;Južni Dilj (Dilj gora, Slavonija);xy.97169;Quercus petraea (Mattuschka) Liebl.;xy.97169;617225.4304;5012294.0509;25.0000
182019;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97156;Quercus petraea (Mattuschka) Liebl.;xy.97156;622757.7306;5011056.5217;25.0000
182020;Sjeverni Dilj - Levanjska Varoš (Dilj gora, Slavonija);xy.97157;Quercus petraea (Mattuschka) Liebl.;xy.97157;623390.9031;5010582.9100;25.0000
182021;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97159;Quercus petraea (Mattuschka) Liebl.;xy.97159;623006.1892;5012359.4262;25.0000
182022;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97160;Quercus petraea (Mattuschka) Liebl.;xy.97160;623324.6228;5012318.5136;25.0000
182023;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97161;Quercus petraea (Mattuschka) Liebl.;xy.97161;623009.1503;5015740.1490;25.0000
182024;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97162;Quercus petraea (Mattuschka) Liebl.;xy.97162;626121.9781;5015309.3341;25.0000
182013;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97147;Quercus petraea (Mattuschka) Liebl.;xy.97147;617262.2806;5012890.1593;25.0000
182014;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97148;Quercus petraea (Mattuschka) Liebl.;xy.97148;616645.6528;5012958.6142;25.0000
182015;Breznica (Dilj gora, Slavonija);xy.97149;Quercus petraea (Mattuschka) Liebl.;xy.97149;632507.1224;5015543.3268;25.0000
182016;Breznica (Dilj gora, Slavonija);xy.97150;Quercus petraea (Mattuschka) Liebl.;xy.97150;633006.1523;5015622.0016;25.0000
182017;Breznica (Dilj gora, Slavonija);xy.97151;Quercus petraea (Mattuschka) Liebl.;xy.97151;633313.2084;5015334.3950;25.0000
182018;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97153;Quercus petraea (Mattuschka) Liebl.;xy.97153;621110.1475;5011555.0061;25.0000
180276;Stupničko brdo - Cerje (Dilj gora, Slavonija);xy.97130;Quercus petraea (Mattuschka) Liebl.;xy.97130;602200.8953;5002660.5994;25.0000
180277;Stupničko brdo - Cerje (Dilj gora, Slavonija);xy.97131;Quercus petraea (Mattuschka) Liebl.;xy.97131;605769.8856;5001700.5773;25.0000
180278;Sjeverni Dilj - Levanjska Varoš (Dilj gora, Slavonija);xy.97133;Quercus petraea (Mattuschka) Liebl.;xy.97133;633302.1556;5008096.4359;25.0000
180279;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97134;Quercus petraea (Mattuschka) Liebl.;xy.97134;610208.2130;5005510.8660;25.0000
182011;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97145;Quercus petraea (Mattuschka) Liebl.;xy.97145;617666.6486;5012686.7024;25.0000
182012;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97146;Quercus petraea (Mattuschka) Liebl.;xy.97146;617245.7642;5013133.3828;25.0000
180270;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97124;Quercus petraea (Mattuschka) Liebl.;xy.97124;610930.2619;5005950.2973;25.0000
180271;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97125;Quercus petraea (Mattuschka) Liebl.;xy.97125;619745.2346;5017043.4772;25.0000
180272;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97126;Quercus petraea (Mattuschka) Liebl.;xy.97126;611448.8302;5004762.0466;25.0000
180273;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97127;Quercus petraea (Mattuschka) Liebl.;xy.97127;610019.0255;5005209.4815;25.0000
180274;Dilj gora, privatna šuma (Slavonija);xy.97128;Quercus petraea (Mattuschka) Liebl.;xy.97128;607361.9987;5002139.8548;25.0000
180275;Dilj gora, privatna šuma (Slavonija);xy.97129;Quercus petraea (Mattuschka) Liebl.;xy.97129;606939.9887;5008557.6662;25.0000
180264;Južni Dilj (Dilj gora, Slavonija);xy.97117;Quercus petraea (Mattuschka) Liebl.;xy.97117;619501.2856;5007182.4892;25.0000
180265;Južni Dilj (Dilj gora, Slavonija);xy.97118;Quercus petraea (Mattuschka) Liebl.;xy.97118;614664.9303;5003176.7945;25.0000
180266;Dilj gora, privatna šuma (Slavonija);xy.97119;Quercus petraea (Mattuschka) Liebl.;xy.97119;614889.5528;5003130.6353;25.0000
180267;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97120;Quercus petraea (Mattuschka) Liebl.;xy.97120;613668.8616;5005654.4751;25.0000
180268;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97121;Quercus petraea (Mattuschka) Liebl.;xy.97121;613572.3111;5005743.2405;25.0000
180269;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97123;Quercus petraea (Mattuschka) Liebl.;xy.97123;614161.9557;5014853.2113;25.0000
180258;Sjeverni Dilj - Levanjska Varoš (Dilj gora, Slavonija);xy.97106;Quercus petraea (Mattuschka) Liebl.;xy.97106;628537.2281;5010175.2928;25.0000
180259;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97107;Quercus petraea (Mattuschka) Liebl.;xy.97107;615189.6906;5016471.5267;25.0000
180260;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97108;Quercus petraea (Mattuschka) Liebl.;xy.97108;622431.1367;5014432.3843;25.0000
180261;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97110;Quercus petraea (Mattuschka) Liebl.;xy.97110;623876.3205;5018256.0840;25.0000
180262;Južni Dilj (Dilj gora, Slavonija);xy.97111;Quercus petraea (Mattuschka) Liebl.;xy.97111;620136.1050;5010699.4372;25.0000
180263;Južni Dilj (Dilj gora, Slavonija);xy.97112;Quercus petraea (Mattuschka) Liebl.;xy.97112;619522.8155;5007474.9856;25.0000
180252;Južni Dilj (Dilj gora, Slavonija);xy.97099;Quercus petraea (Mattuschka) Liebl.;xy.97099;623218.9097;5006136.7249;25.0000
180253;Južni Dilj (Dilj gora, Slavonija);xy.97100;Quercus petraea (Mattuschka) Liebl.;xy.97100;623061.3529;5006497.5239;25.0000
180254;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97102;Quercus petraea (Mattuschka) Liebl.;xy.97102;610778.3647;5006222.0327;25.0000
180255;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97103;Quercus petraea (Mattuschka) Liebl.;xy.97103;619633.5167;5016605.7120;25.0000
180256;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97104;Quercus petraea (Mattuschka) Liebl.;xy.97104;610990.3218;5005836.2180;25.0000
180257;Sjeverni Dilj Pleternički (Pleternica, Dilj gora, Slavonija);xy.97105;Quercus petraea (Mattuschka) Liebl.;xy.97105;609716.2278;5014931.9640;25.0000
180246;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97093;Quercus petraea (Mattuschka) Liebl.;xy.97093;615275.7562;5015444.2718;25.0000
180247;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97094;Quercus petraea (Mattuschka) Liebl.;xy.97094;622119.4010;5014489.1685;25.0000
180248;Sjeverni Dilj Pleternički (Pleternica, Dilj gora, Slavonija);xy.97095;Quercus petraea (Mattuschka) Liebl.;xy.97095;606952.4013;5010413.8492;25.0000
180249;Južni Dilj (Dilj gora, Slavonija);xy.97096;Quercus petraea (Mattuschka) Liebl.;xy.97096;619599.3664;5007172.6685;25.0000
180250;Južni Dilj (Dilj gora, Slavonija);xy.97097;Quercus petraea (Mattuschka) Liebl.;xy.97097;619572.2868;5007232.1511;25.0000
180251;Južni Dilj (Dilj gora, Slavonija);xy.97098;Quercus petraea (Mattuschka) Liebl.;xy.97098;623530.2292;5009430.7363;25.0000
179737;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97053;Quercus petraea (Mattuschka) Liebl.;xy.97053;610759.5237;5006053.4382;25.0000
179738;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97054;Quercus petraea (Mattuschka) Liebl.;xy.97054;610857.8302;5005977.6351;25.0000
179739;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97055;Quercus petraea (Mattuschka) Liebl.;xy.97055;610824.0592;5005967.2665;25.0000
179740;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97057;Quercus petraea (Mattuschka) Liebl.;xy.97057;610632.3488;5005532.9731;25.0000
179741;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97059;Quercus petraea (Mattuschka) Liebl.;xy.97059;612579.5032;5004929.9709;25.0000
